bitcoin
2021-07-24,299.122,307.825,295.906,301.917
2021-07-23,293.53700000000003,301.143,281.49299999999994,299.277
2021-07-22,293.179,298.412,287.601,293.556
2021-07-21,264.472,298.829,261.167,292.74899999999997
2021-07-20,280.554,283.327,255.451,264.678
2021-07-19,302.20099999999996,303.863,279.452,280.176
2021-07-18,300.588,309.13100000000003,299.589,302.366
2021-07-17,302.933,306.58399999999995,295.27299999999997,300.506
2021-07-16,315.81899999999996,323.15,301.801,302.957
2021-07-15,309.44899999999996,324.022,301.558,315.501
2021-07-14,308.959,313.29200000000003,290.534,309.40700000000004
2021-07-13,316.222,318.30899999999997,305.40299999999996,308.849
2021-07-12,322.07199999999995,334.30699999999996,308.96899999999994,316.267
2021-07-11,316.078,326.77099999999996,312.51099999999997,322.06899999999996
2021-07-10,317.027,321.09,310.794,316.13399999999996
2021-07-09,310.03099999999995,319.515,301.71,316.663
2021-07-08,327.825,328.03499999999997,304.876,310.34299999999996
2021-07-07,320.106,339.419,318.44,327.517
2021-07-06,302.152,321.81399999999996,302.08,320.62699999999995
2021-07-05,307.665,307.68,292.76399999999995,302.272
2021-07-04,298.131,314.77,292.727,307.697
2021-07-03,287.205,302.78999999999996,283.23199999999997,298.207
2021-07-02,287.67199999999997,290.656,277.065,287.34499999999997
2021-07-01,303.596,303.671,281.40599999999995,287.983
2021-06-30,300.909,304.82399999999996,281.705,303.423
2021-06-29,289.94399999999996,315.488,289.211,300.38399999999996
2021-06-28,290.841,299.092,283.83,289.67099999999994
2021-06-27,279.783,291.31499999999994,270.119,290.65999999999997
2021-06-26,281.058,290.06399999999996,264.498,279.503
2021-06-25,308.58599999999996,314.238,275.65999999999997,281.37699999999995
2021-06-24,296.23299999999995,316.28,281.836,308.46599999999995
2021-06-23,262.072,309.316,251.963,295.01800000000003
2021-06-22,270.781,291.164,226.036,261.904
2021-06-21,339.258,341.86,269.172,270.914
2021-06-20,334.46399999999994,340.724,310.585,339.77299999999997
2021-06-19,337.448,345.322,331.803,335.19999999999993
2021-06-18,352.95899999999995,357.085,327.801,336.915
2021-06-17,347.21299999999997,362.323,345.983,352.77299999999997
2021-06-16,366.718,366.805,343.56,347.087
2021-06-15,371.978,379.63599999999997,363.727,371.443
2021-06-14,365.768,377.113,355.238,369.21000000000004
2021-06-13,343.932,369.042,330.921,366.395
2021-06-12,345.85799999999995,348.88,325.664,343.728
2021-06-11,352.044,365.59399999999994,341.288,345.876
2021-06-10,375.637,377.12999999999994,345.10299999999995,352.10799999999995
2021-06-09,352.68899999999996,378.74899999999997,334.162,375.673
2021-06-08,358.101,366.043,319.92199999999997,353.54999999999995
2021-06-07,393.7009999999999,407.392,355.245,357.505
2021-06-06,390.183,400.115,382.08799999999997,393.793
2021-06-05,390.876,425.92999999999995,374.68899999999996,390.325
